,date,mean_distilbert,PE_distilbert
0,2012-01-01,0.028098908301147307,0.0
1,2012-01-02,0.002245550063050243,-0.025853358238097063
2,2012-01-03,0.009005813421208536,-0.016507759056129064
3,2012-01-04,0.014300969566344626,-0.009561827005380068
4,2012-01-05,0.012356753557614819,-0.01054986031357187
5,2012-01-06,0.0031075565890276158,-0.018744071250801884
6,2012-01-07,0.0109094540061617,-0.009067766708587612
7,2012-01-08,0.016744650398250037,-0.002325793645640513
8,2012-01-09,0.04267560364139538,0.023837738962068884
9,2012-01-10,0.0028754843527675662,-0.01834615422276582
10,2012-01-11,0.01313326720731426,-0.006253755945942543
11,2012-01-12,0.00749740700208344,-0.01126424055657911
12,2012-01-13,0.017901522643730804,0.00026629914072616445
13,2012-01-14,0.009497021761489984,-0.008164831655587273
14,2012-01-15,0.010747064001751214,-0.006098306249767316
15,2012-01-16,0.0031563820886686437,-0.013079157537873153
16,2012-01-17,0.019136538278196908,0.0042089144054424255
17,2012-01-18,0.01374069388228816,-0.0016078214310105664
18,2012-01-19,0.013094395787868623,-0.002093337382329046
19,2012-01-20,0.013081141462375483,-0.0018972579695892815
20,2012-01-21,0.008781553006528239,-0.0060071206284775976
21,2012-01-22,0.005529409002710275,-0.008658552569447801
22,2012-01-23,0.004658079024132597,-0.008664027291080699
23,2012-01-24,0.022968069200608263,0.010512365614503036
24,2012-01-25,0.008846614378053293,-0.004660325769502238
25,2012-01-26,0.002163548877606828,-0.010877358692998478
26,2012-01-27,0.00263062508965953,-0.00932254661164593
27,2012-01-28,0.006464968705549793,-0.004555948334591073
28,2012-01-29,0.006373659214519738,-0.004191662992162021
29,2012-01-30,0.022950185292853652,0.012804029385388096
30,2012-01-31,0.0040600088495093885,-0.007366549996494977
31,2012-02-01,0.012872000870611144,0.0021820970242562767
32,2012-02-02,0.014501825223232566,0.0035937116744520717
33,2012-02-03,0.005950321219000104,-0.005317163497225597
34,2012-02-04,0.01578144548017003,0.0050456771136668885
35,2012-02-05,0.012757702305446091,0.0015173662275762608
36,2012-02-06,0.0038079708776908466,-0.0075841018229366106
37,2012-02-07,0.013006212013259702,0.0023725494949259057
38,2012-02-08,0.002799381947890109,-0.008071535519936278
39,2012-02-09,0.01149083932154958,0.0014270754057168211
40,2012-02-10,0.007730394613595005,-0.002476076842809435
41,2012-02-11,0.004176960215782035,-0.005781903556341462
42,2012-02-12,0.004318077146308441,-0.00506259627018091
43,2012-02-13,0.02378655959396646,0.014912145804495201
44,2012-02-14,0.0038760419325594144,-0.006489586437361365
45,2012-02-15,0.013359685417012124,0.0036430156908274815
46,2012-02-16,0.002973765331262209,-0.007107205964005183
47,2012-02-17,0.01038779623631849,0.0010175455374516178
48,2012-02-18,0.01643121872885699,0.0069592134762449555
49,2012-02-19,0.005859141208332612,-0.004308785391903918
50,2012-02-20,0.009742042855926945,4.994794880806494e-06
51,2012-02-21,0.015498521922695905,0.005760974382161686
52,2012-02-22,0.013245332619100969,0.0029316876403505804
53,2012-02-23,0.004491995266612774,-0.006114818476172672
54,2012-02-24,0.04239508647879115,0.03239975458362297
55,2012-02-25,0.007898432340112529,-0.005336875013417947
56,2012-02-26,0.018166010769776603,0.005464390917587922
57,2012-02-27,0.01177053714827003,-0.0014775217956774448
58,2012-02-28,0.003266082149168848,-0.009834224615210881
59,2012-02-29,0.0030304011478702094,-0.009086483154988431
60,2012-03-01,0.0065100231120595225,-0.004698212875300274
61,2012-03-02,0.009555141847932852,-0.0011832728518969167
62,2012-03-03,0.01300207474740068,0.0023819873327606024
63,2012-03-04,0.01782014964848352,0.006961863500567383
64,2012-03-05,0.002821079044668068,-0.008733393453304808
65,2012-03-06,0.011148870592442059,0.000467737439799663
66,2012-03-07,0.00271932936677123,-0.008008577529851131
67,2012-03-08,0.0035221868742594054,-0.006404862269377843
68,2012-03-09,0.009735283834488606,0.00044872091778914124
69,2012-03-10,0.008164711345064711,-0.0011667236634136675
70,2012-03-11,0.017428823867836105,0.008214061225699093
71,2012-03-12,0.00754129200654296,-0.0024948767581639605
72,2012-03-13,0.012615263725040501,0.002828582636149976
73,2012-03-14,0.004209840321636824,-0.005859699030868699
74,2012-03-15,0.005645696716133585,-0.003837872733285069
75,2012-03-16,0.0062810990562865735,-0.002818683119803573
76,2012-03-17,0.014683782314032213,0.005865868449922424
77,2012-03-18,0.00452775905823058,-0.004876741650871452
78,2012-03-19,0.004023446680594547,-0.004893379863420339
79,2012-03-20,0.023458716355953858,0.015031227798281005
80,2012-03-21,0.005271019149367879,-0.004659592188133074
81,2012-03-22,0.0025805902051101214,-0.006884061913577524
82,2012-03-23,0.0033270651183556245,-0.005449180808974267
83,2012-03-24,0.004638156478995775,-0.0035931713674366905
84,2012-03-25,0.012381782897674986,0.0045097721879861895
85,2012-03-26,0.02646281310312171,0.018139825174634295
86,2012-03-27,0.003551417859630466,-0.00658555258632038
87,2012-03-28,0.01002954873692938,0.0005511335496105711
88,2012-03-29,0.0039741108153116935,-0.005559417726968173
89,2012-03-30,0.021084213500518315,0.012106626730935266
90,2012-03-31,0.011922162136555642,0.001733912693879066
91,2012-04-01,0.003284737905858843,-0.007076902806205639
92,2012-04-02,0.0050207748661305635,-0.004633175565313355
93,2012-04-03,0.011355674680975302,0.0021650418060627195
94,2012-04-04,0.009743548042157532,0.00033641098663867754
95,2012-04-05,0.012954504900570802,0.00351372674638808
96,2012-04-06,0.0074907194510562165,-0.0023014313777653134
97,2012-04-07,0.01280642419317356,0.0032444165021285627
98,2012-04-08,0.0042374579530067465,-0.005648991388251107
