,date,mean_distilbert,PE_distilbert
0,2012-01-01,0.0035161912218926103,0.0
1,2012-01-02,0.01661361382434979,0.013097422602457179
2,2012-01-03,0.003409165541665075,-0.0014167679404732537
3,2012-01-04,0.026513997733079175,0.021829741044988173
4,2012-01-05,0.019566731083978037,0.012699500291388216
5,2012-01-06,0.0035818637992651543,-0.004555317022463488
6,2012-01-07,0.01064226726556357,0.0029606181460812763
7,2012-01-08,0.006751634371772848,-0.0012260765623175723
8,2012-01-09,0.027172197768105272,0.019317094490246607
9,2012-01-10,0.0033579593733181886,-0.006428853353565136
10,2012-01-11,0.011193383484423924,0.0020494560928971135
11,2012-01-12,0.016919710384889024,0.007570837384072503
12,2012-01-13,0.007131210884986007,-0.0029747458542377647
13,2012-01-14,0.00842667451093323,-0.0013818076428667656
14,2012-01-15,0.004418384125892722,-0.005251917263620597
15,2012-01-16,0.027691381602492366,0.018546271939341108
16,2012-01-17,0.011042395278886251,4.2658421800881655e-05
17,2012-01-18,0.007366676429667094,-0.0036373262695983625
18,2012-01-19,0.007712694968249658,-0.0029275751040559617
19,2012-01-20,0.011549959075488623,0.0012024465135885981
20,2012-01-21,0.019173241460757422,0.008705484247498538
21,2012-01-22,0.0023487404427876882,-0.008989565195221049
22,2012-01-23,0.006612433110760017,-0.003826916007726616
23,2012-01-24,0.010606714448826889,0.0005500569311129178
24,2012-01-25,0.012087810541901129,0.0019761473310758657
25,2012-01-26,0.006919488962448622,-0.0033897889814842284
26,2012-01-27,0.007339147636796197,-0.0026311514089882313
27,2012-01-28,0.02896095868603544,0.019253774781149834
28,2012-01-29,0.0023881270408801377,-0.009244434342120451
29,2012-01-30,0.004638344987995813,-0.006069772960792731
30,2012-01-31,0.01410494138515003,0.004003800732440759
31,2012-02-01,0.001884518295830426,-0.00861700243012292
32,2012-02-02,0.00998245551340315,0.0003426350304620955
33,2012-02-03,0.01055153114373587,0.0008774471577486058
34,2012-02-04,0.019956633816390717,0.010194805114628593
35,2012-02-05,0.013848096094043952,0.0030667868808189683
36,2012-02-06,0.011215967222233251,0.00012797932092637083
37,2012-02-07,0.024235089542746356,0.013134303709346838
38,2012-02-08,0.015032089107095399,0.0026178729027611976
39,2012-02-09,0.012647771339165292,-2.8232155445029675e-05
40,2012-02-10,0.02505131853118724,0.012378138252121421
41,2012-02-11,0.01103802476136475,-0.0028729693429132112
42,2012-02-12,0.025916101214850433,0.012292404044863793
43,2012-02-13,0.008276376160792959,-0.0065765614136800606
44,2012-02-14,0.03502580975124142,0.020830528318136407
45,2012-02-15,0.021386925159381943,0.005108590894463288
46,2012-02-16,0.007250301174099095,-0.009538892180265887
47,2012-02-17,0.005958801010596033,-0.00987650312574236
48,2012-02-18,0.019995153244283477,0.005147499420519319
49,2012-02-19,0.014890259884663679,-0.000472143881152411
50,2012-02-20,0.01922474992441023,0.003909560546709384
51,2012-02-21,0.016184492300162626,0.0004783468677908402
52,2012-02-22,0.0054176301875688004,-0.01033634993158207
53,2012-02-23,0.02524063372486121,0.010520288598868548
54,2012-02-24,0.023024112655730223,0.007251738669850703
55,2012-02-25,0.022804929796475294,0.006307381943610704
56,2012-02-26,0.010902222283220867,-0.006226063764004794
57,2012-02-27,0.004485740639211098,-0.012019939031614083
58,2012-02-28,0.007016645444023401,-0.008287040323640374
59,2012-02-29,0.009086833045148474,-0.005388148690151261
60,2012-03-01,0.012383327214954021,-0.0015528396513305887
61,2012-03-02,0.007516355963874836,-0.006264526937276715
62,2012-03-03,0.012556886085221729,-0.0005975441222021496
63,2012-03-04,0.017199832769391556,0.004105156974187892
64,2012-03-05,0.02044271296850634,0.006937521475883886
65,2012-03-06,0.01905805882033742,0.0048591151801265775
66,2012-03-07,0.022984663724352854,0.008299808566129356
67,2012-03-08,0.010200744031361798,-0.005314091983474637
68,2012-03-09,0.014249931521139842,-0.0007334952953491295
69,2012-03-10,0.006466176573230716,-0.008443900713723342
70,2012-03-11,0.02302604123506167,0.008960354019479944
71,2012-03-12,0.011998788531992164,-0.002962934085537555
72,2012-03-13,0.00864370628708329,-0.006021722921892672
73,2012-03-14,0.027959808600316993,0.013896551683530298
74,2012-03-15,0.014890473530274981,-0.0005624385548647429
75,2012-03-16,0.016053642934688667,0.0006569747050354166
76,2012-03-17,0.02545650362018928,0.009994137920032488
77,2012-03-18,0.020060354456290903,0.003598574964130862
78,2012-03-19,0.022332596985688676,0.005510959997115549
79,2012-03-20,0.01592940424708292,-0.0014433287412017604
80,2012-03-21,0.018502892856267814,0.001274492742103308
81,2012-03-22,0.013688586904172507,-0.0036672624842023285
82,2012-03-23,0.017706663504084483,0.0007175403641298816
83,2012-03-24,0.004057787400597536,-0.013003089775770053
84,2012-03-25,0.00967906149180814,-0.0060815067069824435
85,2012-03-26,0.009879756046539068,-0.005272661481553271
86,2012-03-27,0.011642914922813313,-0.0029822364571236992
87,2012-03-28,0.02380280480247161,0.009475877068246968
88,2012-03-29,0.01846304877755349,0.0031885333365041495
89,2012-03-30,0.01393414452813881,-0.001659224246560946
90,2012-03-31,0.01853273069843789,0.00310528434839423
91,2012-04-01,0.008019717938295751,-0.007718256846587333
92,2012-04-02,0.01689025196010701,0.0019241028598826586
93,2012-04-03,0.012712390897363361,-0.0024461684888492565
94,2012-04-04,0.015468359463993643,0.0005544169266659509
95,2012-04-05,0.011922321467391106,-0.0030470627626031817
96,2012-04-06,0.00770663277602575,-0.006958045177708219
97,2012-04-07,0.011841635556629575,-0.002127237879333572
98,2012-04-08,0.025468379712983685,0.011712230064953895
