,date,mean_roberta,PE_roberta
0,2012-01-01,0.23972068946392536,0.0
1,2012-01-02,0.16854087069098433,-0.07117981877294102
2,2012-01-03,0.20385685334338047,-0.028745854243250796
3,2012-01-04,0.16159362695179874,-0.06813449521050743
4,2012-01-05,0.1983270479135753,-0.024587624727680113
5,2012-01-06,0.24118480764681827,0.02072889747833087
6,2012-01-07,0.15940572262603653,-0.06312307729028396
7,2012-01-08,0.20733471752480706,-0.008881774662485048
8,2012-01-09,0.20576719320098194,-0.009561121520061666
9,2012-01-10,0.227571739913753,0.013199537344715573
10,2012-01-11,0.2030570169445127,-0.012635139358996295
11,2012-01-12,0.20908970695865506,-0.005338935408954304
12,2012-01-13,0.16838658342722557,-0.045508165399488376
13,2012-01-14,0.17163460747300027,-0.03770932481376482
14,2012-01-15,0.18749246301526637,-0.018080536790122254
15,2012-01-16,0.15155306104147295,-0.05221188508490346
16,2012-01-17,0.17819553857076575,-0.02034821904712031
17,2012-01-18,0.23286627336139126,0.03635733764821722
18,2012-01-19,0.21122336769594421,0.011078698217948463
19,2012-01-20,0.2855647363129162,0.08431219701312559
20,2012-01-21,0.1932946343143332,-0.01638912468676995
21,2012-01-22,0.18829935139610768,-0.01974549513631846
22,2012-01-23,0.17633279591738693,-0.029737501101407354
23,2012-01-24,0.2101095503676333,0.007013003458979733
24,2012-01-25,0.22773409655390234,0.023936249299350815
25,2012-01-26,0.15804209627617052,-0.04814937590831608
26,2012-01-27,0.192668801127765,-0.008707733465890016
27,2012-01-28,0.15367284207604823,-0.046832919171017784
28,2012-01-29,0.21100083831697702,0.015178368987012802
29,2012-01-30,0.21458169066018476,0.017241384431519263
30,2012-01-31,0.19314686584667384,-0.005917578825143571
31,2012-02-01,0.2254691947270961,0.02699650793779304
32,2012-02-02,0.13646823147104842,-0.06470410611203392
33,2012-02-03,0.19256948279507924,-0.002132444176799697
34,2012-02-04,0.18120118181075373,-0.01328750074344523
35,2012-02-05,0.2626620385647807,0.06950210608492627
36,2012-02-06,0.13619835841675082,-0.06391178467159625
37,2012-02-07,0.30548985490503794,0.11177089028385048
38,2012-02-08,0.21810340475491885,0.013207351105346349
39,2012-02-09,0.2155006440865544,0.009283855326447266
40,2012-02-10,0.22012990908483152,0.01298473479207965
41,2012-02-11,0.2657215320938103,0.057277884321850436
42,2012-02-12,0.2274964744746966,0.013325038270551703
43,2012-02-13,0.20979487814474845,-0.005709061886451594
44,2012-02-14,0.21894643927613894,0.004013405433584055
45,2012-02-15,0.25223117004090456,0.036896795654991266
46,2012-02-16,0.26328652362921273,0.044262469677800315
47,2012-02-17,0.24165074706875853,0.01820044614956609
48,2012-02-18,0.14945196229515378,-0.07581838323899526
49,2012-02-19,0.22939626253786144,0.011707755327611924
50,2012-02-20,0.21125664142562908,-0.007602641317381614
51,2012-02-21,0.19049571554999023,-0.027603303061282308
52,2012-02-22,0.21089050765701772,-0.004448180648126576
53,2012-02-23,0.1652389293024554,-0.04965494093787623
54,2012-02-24,0.19256369431200557,-0.01736468183453843
55,2012-02-25,0.22634409447373063,0.01815218651064049
56,2012-02-26,0.2610392783519248,0.05103215173777062
57,2012-02-27,0.2608418349233089,0.045731493135377665
58,2012-02-28,0.17478639708662572,-0.04489709401484332
59,2012-02-29,0.17788193412222122,-0.037311847577763485
60,2012-03-01,0.24532997559031677,0.033867378648108404
61,2012-03-02,0.37419823721051215,0.15934890240349295
62,2012-03-03,0.19557274041774986,-0.03521148462961865
63,2012-03-04,0.19128681149046242,-0.03597626509394422
64,2012-03-05,0.1561740664183162,-0.06749138365669602
65,2012-03-06,0.13877153827695904,-0.07814477343238357
66,2012-03-07,0.17965577304961958,-0.029446061316484667
67,2012-03-08,0.16405068395646566,-0.04210654427799013
68,2012-03-09,0.22189229230800836,0.0199457185013516
69,2012-03-10,0.177687458930854,-0.02625368672593792
70,2012-03-11,0.20238141435470855,0.001065637370510436
71,2012-03-12,0.1634561882910693,-0.03796615243017984
72,2012-03-13,0.15726539937703668,-0.04036032610119447
73,2012-03-14,0.20723744968964472,0.01364775682153302
74,2012-03-15,0.2296488854549445,0.034694416904679504
75,2012-03-16,0.22368718220713435,0.025263271966401407
76,2012-03-17,0.20517738685719958,0.0042271494198264925
77,2012-03-18,0.1843709792735529,-0.017001973105802842
78,2012-03-19,0.11542258650297295,-0.08425016856580252
79,2012-03-20,0.14986208204475296,-0.04138565616744225
80,2012-03-21,0.21404572636936792,0.026936553773916933
81,2012-03-22,0.22227263577856274,0.03246980780572006
82,2012-03-23,0.1394541833207619,-0.05359562543265278
83,2012-03-24,0.17314832333207436,-0.014541922878075042
84,2012-03-25,0.18696073017689208,0.0007246762545501662
85,2012-03-26,0.17758188874641845,-0.008726632801378476
86,2012-03-27,0.18128090357727636,-0.004154954690382712
87,2012-03-28,0.1790937823300928,-0.005926580468528009
88,2012-03-29,0.22114134175236091,0.03671363700059291
89,2012-03-30,0.18526121975817517,-0.0028378486936521397
90,2012-03-31,0.13815534799912219,-0.04965993558333989
91,2012-04-01,0.1820341498690245,-0.0008151401551035886
92,2012-04-02,0.22482145814733068,0.04205368213871294
93,2012-04-03,0.1949445901852515,0.007971445962762475
94,2012-04-04,0.2322819252955565,0.04451163647679121
95,2012-04-05,0.17989938759710639,-0.012322064869338012
96,2012-04-06,0.2650713867591164,0.07408214077960582
97,2012-04-07,0.30300957933068273,0.10461211927321157
98,2012-04-08,0.24199352679102856,0.033134854806236236
99,2012-04-09,0.23036623794585467,0.018194080480438718
100,2012-04-10,0.24146653995524311,0.02747497444178329
