,date,mean_roberta,PE_roberta
0,2012-01-01,0.13179634013780517,0.0
1,2012-01-02,0.21323887428486257,0.0814425341470574
2,2012-01-03,0.23410062383004285,0.09416003027753195
3,2012-01-04,0.21342562696950312,0.06406903038923903
4,2012-01-05,0.2524419590402582,0.09667845942107017
5,2012-01-06,0.2470599761537659,0.08162863059247089
6,2012-01-07,0.2403612529160455,0.06676704429550337
7,2012-01-08,0.2462826860314566,0.06601177298136413
8,2012-01-09,0.24703092757324646,0.06015883722501758
9,2012-01-10,0.27833179243250594,0.08544381836177531
10,2012-01-11,0.23995216389573557,0.0385198079888274
11,2012-01-12,0.22488955193916715,0.019605215233376244
12,2012-01-13,0.29282473250942764,0.08557987428029912
13,2012-01-14,0.2030368085541682,-0.012766037102990235
14,2012-01-15,0.15342403613276612,-0.061102205814093286
15,2012-01-16,0.24565466660171315,0.03723864523626308
16,2012-01-17,0.24775865150442414,0.03561876561534777
17,2012-01-18,0.2144931495299647,-0.0012086129206464458
18,2012-01-19,0.24616582339047455,0.030584922231928047
19,2012-01-20,0.2662713635463569,0.04763197016461759
20,2012-01-21,0.19686081033373762,-0.02654178006446342
21,2012-01-22,0.1793046907475218,-0.04144372164423288
22,2012-01-23,0.27378051715379115,0.057176476926459746
23,2012-01-24,0.24840303880908998,0.02608135088911262
24,2012-01-25,0.2710801989457865,0.046150375936897886
25,2012-01-26,0.2839769888140092,0.054432128211430786
26,2012-01-27,0.2582424496877277,0.023254376264006227
27,2012-01-28,0.20897490756544404,-0.028338603484678038
28,2012-01-29,0.2655601144789358,0.03108046377728152
29,2012-01-30,0.22542754279901134,-0.012160154280371094
30,2012-01-31,0.25736908216001186,0.020997400508666553
31,2012-02-01,0.2163151062712981,-0.02215631543091387
32,2012-02-02,0.2392829290086714,0.003027138849550831
33,2012-02-03,0.26968687278632486,0.0331283687422492
34,2012-02-04,0.2704085620276564,0.030537221109355805
35,2012-02-05,0.1714574330930636,-0.07146762993617256
36,2012-02-06,0.22358306169491074,-0.012195238340708181
37,2012-02-07,0.2609714416120447,0.02641266541049661
38,2012-02-08,0.27661741798922346,0.0394173752466257
39,2012-02-09,0.2659855362637734,0.02484375599651309
40,2012-02-10,0.27257108782221695,0.028944931955305314
41,2012-02-11,0.28346742467659913,0.03694677561415696
42,2012-02-12,0.22636020440382487,-0.023855122220032998
43,2012-02-13,0.2820332577743988,0.034203443372544245
44,2012-02-14,0.2193719840970193,-0.031878174642089696
45,2012-02-15,0.28363020601216704,0.035567864737267
46,2012-02-16,0.2592534477441917,0.007634319995564964
47,2012-02-17,0.27414391705173013,0.021761357303546947
48,2012-02-18,0.19959928907896157,-0.054959406399576305
49,2012-02-19,0.22310199890895302,-0.02596075592962724
50,2012-02-20,0.24954666504776807,0.00307998580215052
51,2012-02-21,0.2344399495263591,-0.01233472829947349
52,2012-02-22,0.2552355643697357,0.009694359373850464
53,2012-02-23,0.2110901016441611,-0.03542053928910921
54,2012-02-24,0.23845559466310373,-0.004512992341255656
55,2012-02-25,0.23840213261486112,-0.004115155155372696
56,2012-02-26,0.19051050847180728,-0.051595263782889256
57,2012-02-27,0.24565565265914308,0.008709406782735463
58,2012-02-28,0.24333472009642387,0.005517533541742725
59,2012-02-29,0.2643403749839452,0.025971435075089783
60,2012-03-01,0.22716575450228774,-0.013800328914076648
61,2012-03-02,0.24227147160613421,0.0026854210811775026
62,2012-03-03,0.20467219991235439,-0.035182392720720074
63,2012-03-04,0.2098261714903496,-0.02651018187065285
64,2012-03-05,0.22315592063129927,-0.010529414542637894
65,2012-03-06,0.20957439944148062,-0.023057994278192745
66,2012-03-07,0.23173511031259575,0.001408516020741657
67,2012-03-08,0.21126856717226677,-0.019198878721661483
68,2012-03-09,0.27880732213066617,0.050259764108904065
69,2012-03-10,0.25005988359597847,0.016486349163325975
70,2012-03-11,0.19135237656721277,-0.04386979278177233
71,2012-03-12,0.2598102243228736,0.02897503425206574
72,2012-03-13,0.22437057046685369,-0.009362123029160757
73,2012-03-14,0.2166427371369656,-0.016153744056132763
74,2012-03-15,0.21957812663225923,-0.011602980155225873
75,2012-03-16,0.2422410371288044,0.012220228356841889
76,2012-03-17,0.2186806783496622,-0.012562153257984487
77,2012-03-18,0.2097457838925766,-0.020240832389271657
78,2012-03-19,0.2704033830528377,0.0424408500099166
79,2012-03-20,0.22650683778642336,-0.0056997802574893786
80,2012-03-21,0.23886343814607244,0.007226798127908635
81,2012-03-22,0.2701292906714669,0.03776997084051223
82,2012-03-23,0.271745699805906,0.035609382890900126
83,2012-03-24,0.23630101192361166,-0.00339624328048424
84,2012-03-25,0.2533525265231164,0.013994895647068933
85,2012-03-26,0.2115619094410883,-0.02919521099966607
86,2012-03-27,0.22869631516906297,-0.0091412841717248
87,2012-03-28,0.2488137041265379,0.011890233202922595
88,2012-03-29,0.28609040717128664,0.0479779129273791
89,2012-03-30,0.2402331900792243,-0.002677095457421147
90,2012-03-31,0.2140237218405627,-0.028618854150340628
91,2012-04-01,0.2621774464764673,0.02239675590059803
92,2012-04-02,0.25287598884673884,0.010855622680809779
93,2012-04-03,0.2481768615867218,0.00507093315271176
94,2012-04-04,0.2442506993997306,0.0006376776504493642
95,2012-04-05,0.21516708609815027,-0.028509703416175897
96,2012-04-06,0.19917904754283325,-0.04164677162987532
97,2012-04-07,0.20944820064817316,-0.027212941361547893
98,2012-04-08,0.2118122702623582,-0.022127577611208066
99,2012-04-09,0.2872801501892488,0.05555306007680336
100,2012-04-10,0.2742648596817162,0.036982463561590434
