,date,mean_roberta,PE_roberta
0,2012-01-01,0.19131878995201515,0.0
1,2012-01-02,0.22494980852275978,0.03363101857074463
2,2012-01-03,0.2512498614208623,0.056567969611772684
3,2012-01-04,0.20615103362447204,0.005812344854205148
4,2012-01-05,0.18311126441493583,-0.017808658840751584
5,2012-01-06,0.18372319899375,-0.015415858377862246
6,2012-01-07,0.14484482560062195,-0.052752645933204084
7,2012-01-08,0.14781649517212156,-0.044505711768384054
8,2012-01-09,0.22442590025952086,0.03655426449585364
9,2012-01-10,0.19683697793657917,0.0053099157233265915
10,2012-01-11,0.2128200337558595,0.020761979970274264
11,2012-01-12,0.21976705122506246,0.025632799442449783
12,2012-01-13,0.1927416203220168,-0.003955911404840862
13,2012-01-14,0.22959544614888727,0.0332935055625137
14,2012-01-15,0.19928668226348237,-0.00034460887914256055
15,2012-01-16,0.17794784570743113,-0.021648984547279537
16,2012-01-17,0.19285694762962594,-0.004574984170356788
17,2012-01-18,0.2380030692485161,0.04102863586556907
18,2012-01-19,0.21579284606385044,0.014715549094346497
19,2012-01-20,0.17912734863137705,-0.023421503247561537
20,2012-01-21,0.21829103503326142,0.01808433347907898
21,2012-01-22,0.1744219684649421,-0.027593166437148237
22,2012-01-23,0.18067197502712395,-0.018583843231251562
23,2012-01-24,0.14547583795296065,-0.05192159598228971
24,2012-01-25,0.18586654347870876,-0.00633873085831263
25,2012-01-26,0.23968684432409684,0.048115443072906716
26,2012-01-27,0.2002925812313333,0.003909635672852518
27,2012-01-28,0.20849782428740582,0.011723915161639786
28,2012-01-29,0.22893803477763458,0.03099173413570458
29,2012-01-30,0.21412132324028096,0.013075849184780497
30,2012-01-31,0.2042906437237073,0.001937584749728799
31,2012-02-01,0.20835686546697285,0.0058100480180214575
32,2012-02-02,0.23671053339596934,0.0335827111452158
33,2012-02-03,0.21172224317567095,0.005236149810395829
34,2012-02-04,0.21883824413392958,0.011828535787614863
35,2012-02-05,0.21861115081759636,0.010418588892520148
36,2012-02-06,0.2249208179871655,0.01568639717283729
37,2012-02-07,0.21922784148482605,0.008424780953214084
38,2012-02-08,0.2222299741524922,0.01058443552555885
39,2012-02-09,0.22794844220712548,0.015244460027636242
40,2012-02-10,0.19029232372890165,-0.02393610445335123
41,2012-02-11,0.20092259177166705,-0.01091222596525071
42,2012-02-12,0.21631257324785258,0.005568978107459904
43,2012-02-13,0.2065775552335327,-0.004722937717605985
44,2012-02-14,0.19414180603651282,-0.01668639314286524
45,2012-02-15,0.21237434236507396,0.003214782499982416
46,2012-02-16,0.2160459070443176,0.006564868929227807
47,2012-02-17,0.2025617065150385,-0.007575818492974062
48,2012-02-18,0.1931419835341673,-0.016237959624547826
49,2012-02-19,0.17228197972575315,-0.03547416747050719
50,2012-02-20,0.21540975135086507,0.01120102090165545
51,2012-02-21,0.19523587818777538,-0.010092954351599792
52,2012-02-22,0.18942824244229736,-0.014891294661917825
53,2012-02-23,0.22402637468501177,0.021195967046988368
54,2012-02-24,0.21344676219539868,0.008496757852676451
55,2012-02-25,0.21927569839101865,0.013476018263028772
56,2012-02-26,0.20580932064816201,-0.0013379613061307583
57,2012-02-27,0.2130069707842506,0.005993484960570894
58,2012-02-28,0.21271389669343962,0.005101062373702836
59,2012-02-29,0.20123857916122181,-0.006884361395885247
60,2012-03-01,0.23695168734923586,0.029517182931717317
61,2012-03-02,0.23724789074314806,0.02686166803245779
62,2012-03-03,0.22723667658061772,0.014164287066681686
63,2012-03-04,0.21208036247519169,-0.0024084557454125133
64,2012-03-05,0.18416329523082822,-0.030084677415234712
65,2012-03-06,0.18503807486733423,-0.026201430037205237
66,2012-03-07,0.2026559874857776,-0.005963374415041356
67,2012-03-08,0.17191105073168125,-0.036111973727633556
68,2012-03-09,0.1876008916073573,-0.016810935479194156
69,2012-03-10,0.19655066761820011,-0.00618006592043191
70,2012-03-11,0.19780609050728193,-0.004306636439306899
71,2012-03-12,0.19928099443510439,-0.0024010688675537573
72,2012-03-13,0.15509592892009422,-0.046346027495808545
73,2012-03-14,0.223799977121227,0.026992623454905107
74,2012-03-15,0.210895535685122,0.0113889196733096
75,2012-03-16,0.21284930139469604,0.012203793415552666
76,2012-03-17,0.23750281270743165,0.03563692538673299
77,2012-03-18,0.21359597551403567,0.008166395654663705
78,2012-03-19,0.18610700133874375,-0.02013921808609459
79,2012-03-20,0.18895462327636778,-0.015277674339861103
80,2012-03-21,0.21639128329968457,0.013686753117441802
81,2012-03-22,0.14429866733736163,-0.05977453815662531
82,2012-03-23,0.17159416668488633,-0.026501584993438076
83,2012-03-24,0.21270852399540682,0.017262930816426214
84,2012-03-25,0.22023315375818955,0.023061267497566318
85,2012-03-26,0.21765476091584687,0.018176747905467
86,2012-03-27,0.1996261906879954,-0.0016694971129311842
87,2012-03-28,0.2519706973048736,0.05084195921524012
88,2012-03-29,0.23959695331921632,0.03338401930805884
89,2012-03-30,0.19324072694345074,-0.016310608998512638
90,2012-03-31,0.21604391617054616,0.008123641128434056
91,2012-04-01,0.24844499807495965,0.03971235892000413
92,2012-04-02,0.23457238150760532,0.02186850646064939
93,2012-04-03,0.26522218264246256,0.05033145694944169
94,2012-04-04,0.19602824490161697,-0.023895626486348076
95,2012-04-05,0.22094920135046148,0.0034148926111312317
96,2012-04-06,0.2007869324691575,-0.017088865531285885
97,2012-04-07,0.16993502676370553,-0.04623188468360925
98,2012-04-08,0.21163364744747534,8.992446852149061e-05
99,2012-04-09,0.18775960379681988,-0.02379311162898612
100,2012-04-10,0.19322116991994087,-0.015952234342966526
