,date,mean_pysent,PE_pysent
0,2013-01-01,-0.08529379367828369,0.0
1,2013-01-02,0.06149891515572866,0.14679270883401235
2,2013-01-03,0.045143325130144754,0.1157578479250272
3,2013-01-04,-0.22249389357037014,-0.1634551555679904
4,2013-01-05,0.07843871580229865,0.15382296936147744
5,2013-01-06,0.15403951906678665,0.21404147568981768
6,2013-01-07,0.04112465289922861,0.07972246195327787
7,2013-01-08,-0.20336248848749244,-0.17273692562877097
8,2013-01-09,-0.2625821723657496,-0.21468291694415104
9,2013-01-10,-0.014701860291617257,0.05466568682439642
10,2013-01-11,-0.057426655361818714,0.006474323071755321
11,2013-01-12,0.03104093869527181,0.0942944848216703
12,2013-01-13,0.045651335541794937,0.0994754331860264
13,2013-01-14,0.03917829241863517,0.083054846744264
14,2013-01-15,0.03851771943363143,0.07408878908483385
15,2013-01-16,0.10087723932673584,0.1290394300694549
16,2013-01-17,0.20678372416028215,0.2220419718960557
17,2013-01-18,0.012543510746311498,0.005597561292479477
18,2013-01-19,0.20266277900892288,0.1951570734258429
19,2013-01-20,0.2955627502227316,0.26854133729706736
20,2013-01-21,-0.04989732730956305,-0.10377287396493404
21,2013-01-22,0.1379462272101055,0.0944479679512279
22,2013-01-23,0.26503832833935514,0.21209527228535477
23,2013-01-24,-0.18722718119621276,-0.2613797644787486
24,2013-01-25,0.08959265732312505,0.041578050488464045
25,2013-01-26,0.21260015204548835,0.16042774016198094
26,2013-01-27,-0.3008404776453972,-0.36905566354510266
27,2013-01-28,-0.106056287586689,-0.13736590713188424
28,2013-01-29,0.059628736426812094,0.042055707594805286
29,2013-01-30,-0.11203867698810538,-0.13381727657959272
30,2013-01-31,0.20687315182470198,0.19847627989117392
31,2013-02-01,-0.06771296741974414,-0.0959574673423896
32,2013-02-02,-0.31858148077624526,-0.33723023396465174
33,2013-02-03,0.30520146280527116,0.32027573301332984
34,2013-02-04,0.057176165960051796,0.040222862866777495
35,2013-02-05,0.08666244458040426,0.0656868552004522
36,2013-02-06,0.22793761434866555,0.20039333944866827
37,2013-02-07,-0.02228956114162098,-0.06987316998648509
38,2013-02-08,0.1917986607912815,0.1512023689450659
39,2013-02-09,0.33041455343365667,0.2746980246929345
40,2013-02-10,0.1558042603487871,0.07261792913877148
41,2013-02-11,0.1934008565545082,0.10295273243061542
42,2013-02-12,0.026454823557287455,-0.07428857380966686
43,2013-02-13,-0.1120549001585898,-0.20536944014457742
44,2013-02-14,0.16852292373776437,0.09574532776623448
45,2013-02-15,0.048248724234814674,-0.03410340451333867
46,2013-02-16,0.18073999580710826,0.10179820751028879
47,2013-02-17,0.018702088281361745,-0.07041952076648661
48,2013-02-18,-0.239780333922736,-0.3218599908939357
49,2013-02-19,0.05633308102444905,0.006439423142642925
50,2013-02-20,-0.08895155962775736,-0.13948915982382776
51,2013-02-21,0.05763898598842132,0.021050301774733687
52,2013-02-22,0.2867837635555653,0.24809004916440427
53,2013-02-23,-0.14276503428816795,-0.20626775359576938
54,2013-02-24,-0.04271277710795403,-0.08558872105597852
55,2013-02-25,-0.33559056962092304,-0.3699076414633497
56,2013-02-26,-0.007303776109919828,-0.004630083806011494
57,2013-02-27,-0.08121770042092052,-0.07808099973641104
58,2013-02-28,0.08540760414509833,0.09635240480324891
59,2013-03-01,-0.3229049979150295,-0.32159543773720384
60,2013-03-02,-0.20610617116093635,-0.17263706720939026
61,2013-03-03,-0.09845512804358897,-0.04772231737110386
62,2013-03-04,-0.08816710953573578,-0.03266206712614029
63,2013-03-05,-0.13903814300894737,-0.08026689388673786
64,2013-03-06,-0.11604867532849311,-0.0492507368176098
65,2013-03-07,-0.008045433710018793,0.0636775784826255
66,2013-03-08,0.35132292530151327,0.41667817964589504
67,2013-03-09,0.2902014368042654,0.31388887318405767
68,2013-03-10,0.21122183991436982,0.2035203889757563
69,2013-03-11,0.3021685322325433,0.27411504239635415
70,2013-03-12,0.04050595454267553,-0.014959039533149046
71,2013-03-13,0.16022892576183764,0.10625983563932798
72,2013-03-14,0.27095197284887285,0.20635689916243038
73,2013-03-15,-0.013195630523466294,-0.09842639412615181
74,2013-03-16,-0.003927192047013709,-0.07931531623708404
75,2013-03-17,-0.11670112982392311,-0.18415772239028505
76,2013-03-18,0.05321364283561707,0.004172822508283644
77,2013-03-19,0.0331315104663372,-0.016326592111824585
78,2013-03-20,-0.21630236856183227,-0.26412781192881163
79,2013-03-21,0.24047765376591923,0.21906499159182108
80,2013-03-22,0.1330971465195496,0.08977798518626932
81,2013-03-23,-0.036398787360165004,-0.08869574721207221
82,2013-03-24,-0.05569711222720505,-0.09912449735790504
83,2013-03-25,-0.006809123657034628,-0.040324059051944104
84,2013-03-26,-0.10036964669372096,-0.12985217618343603
85,2013-03-27,-0.06854512973835594,-0.0850424416097274
86,2013-03-28,0.02698221627403708,0.018989148563638363
87,2013-03-29,0.06995667261071503,0.06006469004395247
88,2013-03-30,-0.08942895323038101,-0.10532740480153882
89,2013-03-31,-0.2866356348991394,-0.2920013459901433
90,2013-04-01,-0.1741332056833871,-0.1502987821753767
91,2013-04-02,-0.19907516944947554,-0.16021086772392745
92,2013-04-03,-0.07211774438619614,-0.017232355888255307
93,2013-04-04,-0.018059860405169034,0.038548763681597334
94,2013-04-05,-0.25649232044816017,-0.20373857272955354
95,2013-04-06,-0.08004185697063804,-0.006914251979076053
96,2013-04-07,-0.13934622690081597,-0.06552719671134638
97,2013-04-08,-0.1666710474083771,-0.08629929754777288
98,2013-04-09,0.07987225907189506,0.16887393868727657
