,date,VADER,PE_Vader
0,2012-01-01,0.0,0.0
1,2012-01-02,,
2,2012-01-03,0.35815,
3,2012-01-04,0.1121,
4,2012-01-05,,
5,2012-01-06,0.22916666666666666,
6,2012-01-07,-0.865,
7,2012-01-08,0.092428,
8,2012-01-09,,
9,2012-01-10,0.10255,
10,2012-01-11,0.1432583333333333,
11,2012-01-12,-0.4149,
12,2012-01-13,-0.026550000000000004,
13,2012-01-14,0.01285,
14,2012-01-15,-0.09176,
15,2012-01-16,0.35551666666666665,
16,2012-01-17,0.3923,
17,2012-01-18,0.21079090909090906,
18,2012-01-19,0.0,
19,2012-01-20,0.17746363636363635,
20,2012-01-21,-0.1702,
21,2012-01-22,0.146475,
22,2012-01-23,0.05054444444444444,
23,2012-01-24,0.05184545454545455,
24,2012-01-25,0.07623461538461539,
25,2012-01-26,,
26,2012-01-27,0.16679999999999998,
27,2012-01-28,0.0,
28,2012-01-29,0.3509,
29,2012-01-30,-0.5719,
30,2012-01-31,0.240975,
31,2012-02-01,-0.0647,
32,2012-02-02,0.6427499999999999,
33,2012-02-03,0.2091666666666667,
34,2012-02-04,0.17020000000000002,
35,2012-02-05,-0.23642000000000002,
36,2012-02-06,,
37,2012-02-07,0.167625,
38,2012-02-08,0.36103,
39,2012-02-09,0.31195,
40,2012-02-10,0.0870625,
41,2012-02-11,0.11897777777777778,
42,2012-02-12,0.12903684210526314,
43,2012-02-13,0.41209999999999997,
44,2012-02-14,0.07655,
45,2012-02-15,0.05406904761904762,
46,2012-02-16,0.359475,
47,2012-02-17,0.22666666666666668,
48,2012-02-18,0.36055,
49,2012-02-19,-0.21300000000000002,
50,2012-02-20,-0.04575454545454543,
51,2012-02-21,-0.29145,
52,2012-02-22,0.0,
53,2012-02-23,0.0,
54,2012-02-24,0.5854333333333334,
55,2012-02-25,0.03469230769230769,
56,2012-02-26,0.5153666666666666,
57,2012-02-27,0.08118888888888888,
58,2012-02-28,0.6461,
59,2012-02-29,-0.09304,
60,2012-03-01,0.5967,
61,2012-03-02,0.17110000000000003,
62,2012-03-03,0.11611,
63,2012-03-04,0.10394,
64,2012-03-05,-0.22788571428571427,
65,2012-03-06,0.4059,
66,2012-03-07,0.45204999999999995,
67,2012-03-08,0.0,
68,2012-03-09,0.48905,
69,2012-03-10,-0.0386,
70,2012-03-11,-0.03377142857142856,
71,2012-03-12,-0.2013666666666667,
72,2012-03-13,0.3666,
73,2012-03-14,-0.08385714285714287,
74,2012-03-15,0.46516666666666673,
75,2012-03-16,0.2202,
76,2012-03-17,0.14985,
77,2012-03-18,0.43778571428571433,
78,2012-03-19,0.6369,
79,2012-03-20,0.11762222222222223,
