,date,VADER,PE_Vader
0,2013-01-01,0.2858954773869347,0.0
1,2013-01-02,0.23126894409937887,-0.054626533287555845
2,2013-01-03,0.25648838383838385,-0.023944440219795304
3,2013-01-04,0.214418,-0.06362038003619963
4,2013-01-05,0.21794747474747472,-0.05372886728510495
5,2013-01-06,0.129180412371134,-0.13712304293293517
6,2013-01-07,0.25596683417085425,0.0033756831600785797
7,2013-01-08,0.27568426395939083,0.022755544632607316
8,2013-01-09,0.2434333333333333,-0.011770940456710927
9,2013-01-10,0.19521034482758617,-0.05881683491678699
10,2013-01-11,0.1704736526946108,-0.07767184355808368
11,2013-01-12,0.22954141414141416,-0.010836897755471947
12,2013-01-13,0.13155778894472359,-0.10773683317661531
13,2013-01-14,0.21138686868686868,-0.017134070116808675
14,2013-01-15,0.2109692857142857,-0.015838246077710783
15,2013-01-16,0.11778680203045684,-0.10743690515376857
16,2013-01-17,0.17200212765957446,-0.0424778890092741
17,2013-01-18,0.22435268817204304,0.014120460404121904
18,2013-01-19,0.26845869565217395,0.05681442184384061
19,2013-01-20,0.2818885,0.06456278400728258
20,2013-01-21,0.30123181818181816,0.07744982378837248
21,2013-01-22,0.2848874015748032,0.05336042480252026
22,2013-01-23,0.2002630769230769,-0.03659994232945804
23,2013-01-24,0.25211969696969694,0.018916671950107794
24,2013-01-25,0.17721941176470588,-0.05787528044989404
25,2013-01-26,0.31158536585365854,0.08227820168404804
26,2013-01-27,0.2752180904522613,0.037683106114245996
27,2013-01-28,0.22964522613065325,-0.011658068818786671
28,2013-01-29,0.35491791907514453,0.11478043100758328
29,2013-01-30,0.277306338028169,0.025690806859849424
30,2013-01-31,0.26577101449275364,0.011586402638449123
31,2013-02-01,0.21844522613065326,-0.0368980259874962
32,2013-02-02,0.271163,0.019509550480600157
33,2013-02-03,0.32239346733668345,0.06878906276922359
34,2013-02-04,0.2890713567839196,0.0285880459395374
35,2013-02-05,0.14821675126903552,-0.11512536416930044
36,2013-02-06,0.15600404040404042,-0.09582553861736548
37,2013-02-07,0.10027614213197972,-0.14197088302768965
38,2013-02-08,0.14209447236180905,-0.08595546449509134
39,2013-02-09,0.2398919463087249,0.020437555901333643
40,2013-02-10,0.2235208,0.002022654002475366
41,2013-02-11,0.21628622448979593,-0.005414186907976237
42,2013-02-12,0.23756279069767441,0.01640379799069988
43,2013-02-13,0.22855109489051095,0.005751722384466418
44,2013-02-14,0.19341478260869568,-0.029959762135795487
45,2013-02-15,0.23045537190082646,0.010076803369914844
46,2013-02-16,0.19442,-0.02696624886790308
47,2013-02-17,0.1146888888888889,-0.10400073509222388
48,2013-02-18,0.26457264150943394,0.05628309103754356
49,2013-02-19,0.13029931972789113,-0.08361853984775361
50,2013-02-20,0.17880360360360362,-0.026752401987265778
51,2013-02-21,0.2606524193548387,0.057771653962695874
52,2013-02-22,0.2436674242424242,0.03500949345401183
53,2013-02-23,0.19876329787234043,-0.013395582261473138
54,2013-02-24,0.19973860759493672,-0.011080714312729528
55,2013-02-25,0.15942700729927006,-0.05028424317712324
56,2013-02-26,0.18636577181208056,-0.018317054346600414
57,2013-02-27,0.21453469387755103,0.011683573153530108
58,2013-02-28,0.09775326633165829,-0.10626621170771564
59,2013-03-01,0.19364081632653063,0.0002479594579282707
60,2013-03-02,0.21618181818181814,0.022764165367422956
61,2013-03-03,0.2254738095238095,0.029779740172672015
62,2013-03-04,0.20305757575757574,0.004385532389171054
63,2013-03-05,0.2337694214876033,0.03465882488028149
64,2013-03-06,0.11164137931034482,-0.09093509978500514
65,2013-03-07,0.11626751269035532,-0.07721545642649413
66,2013-03-08,0.172197461928934,-0.01356396154526604
67,2013-03-09,0.20568857142857142,0.02128354410889796
68,2013-03-10,0.268920202020202,0.08238682028963876
69,2013-03-11,0.15574285714285716,-0.039029206616669976
70,2013-03-12,0.14950051020408162,-0.04136863289377851
71,2013-03-13,-0.014935000000000002,-0.20166727980848229
72,2013-03-14,0.16646102564102566,-0.00010452618660838908
73,2013-03-15,0.16168040201005024,-0.004874697198922973
74,2013-03-16,0.2662088082901555,0.10014117880107457
75,2013-03-17,0.1969643216080402,0.020882574238851842
76,2013-03-18,0.16211910828025478,-0.01605089651281877
77,2013-03-19,0.16955102040816325,-0.0070138947336284285
78,2013-03-20,0.1640676923076923,-0.01179583336073653
79,2013-03-21,0.12698282828282828,-0.0477011140495269
80,2013-03-22,0.17264000000000002,0.0027261690725975396
81,2013-03-23,0.055228125,-0.11495832283466222
82,2013-03-24,0.19868159509202454,0.03999097954082856
83,2013-03-25,0.2188119718309859,0.05612225832570708
84,2013-03-26,0.17699590643274854,0.008693967094899002
85,2013-03-27,0.19354336734693878,0.024372031299599334
86,2013-03-28,0.21222222222222223,0.040613683044922855
87,2013-03-29,0.37303659793814437,0.19736669045635272
88,2013-03-30,0.17296395939086298,-0.022442617136563953
89,2013-03-31,0.1872479797979798,-0.00591433501579075
90,2013-04-01,0.1850762626262626,-0.007494618685928878
91,2013-04-02,0.16722538071065987,-0.024596038732938696
92,2013-04-03,0.20404564102564104,0.014683825455336336
93,2013-04-04,0.17844285714285715,-0.012387340972981192
94,2013-04-05,0.222774358974359,0.033182894955818776
95,2013-04-06,0.1102786802030457,-0.0826310733110764
96,2013-04-07,0.13207676767676768,-0.05256987850624678
97,2013-04-08,0.16374011976047903,-0.01564953857191076
98,2013-04-09,0.16457969543147205,-0.013245009043726663
99,2013-04-10,0.1671507614213198,-0.009349442149506254
100,2013-04-11,0.17072081218274116,-0.004844447173134259
